Mockup,Dieline,Description
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220209/17417870001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-500160.png,Cans Aluminum Cans Round Cans Dieline 500160
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210630/b599c6d2-16a1-45d9-a697-c8702401595c0001.jpg,https://yun.baoxiaohe.com/admin-materials/2103ed3c-f999-4294-a6b8-fd544ba11a26.png?imageView2/2/w/300|imageslim,Containers Plastic Boxes Food Storage Dieline 501200
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210818/3d0d2b8e-80e5-4d0d-ac46-4d53a0a664f00001.jpg,https://yun.baoxiaohe.com/admin-materials/9512963a-8bfd-4416-988e-64b36eea51c5.png?imageView2/2/w/300|imageslim,Pouch Flexible Packaging Mylar Bag Dieline 601060
https://cdn.pacdora.com/image-resize/300xauto_outside/glb-preview/593d8ebc-cad1-4dcb-be5f-09f0b81a60940001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-502500.png,Cans Aluminum Cans Cylindrical Cans Dieline 502500
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-240031.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-240031.png,Custom Dimensions Box Covers Open Hole Sleeve Boxes Dieline 240031
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-240040.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-240040.png,Custom Dimensions Envelopes Fast Food Envelopes Dieline 240040
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220209/17418390001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-500170.png,Aluminum Cans Vacuum Packaging Can Dieline 500170
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210818/96de7828-c012-4364-b38f-6789b3ac58d50001.jpg,https://yun.baoxiaohe.com/admin-materials/6967b7cf-0cef-49b5-a156-692f626c0414.png?imageView2/2/w/300|imageslim,Flexible Packaging Stand Up Pouches Mylar Bag Dieline 601080
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210826/a2d0df15-7573-4008-8934-8344c821ef140001.jpg,https://yun.baoxiaohe.com/admin-materials/5e48bd6f-3e8e-47b2-98e7-4c1ab6bdf080.png?imageView2/2/w/300|imageslim,Cans Tin Tin Can Dieline 501970
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210913/146f36e4-f549-477d-a790-5f4224b399780001.jpg,https://yun.baoxiaohe.com/admin-materials/38179ded-553f-4089-a658-8b62cb3c4007.png?imageView2/2/w/300|imageslim,Flexible Packaging 3-side Sealed Mylar Bag Dieline 601320
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-315020.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-315020.png,Custom Dimensions Regular Pentagon Sleeve Boxes Dieline 315020
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-315030.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-315030.png,Custom Dimensions Regular Hexagon Sleeve Boxes Regular Hexagon Hoarding Dieline 315030
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220125/17236850001.jpg,https://yun.baoxiaohe.com/admin-materials/faea93d2-4401-4e91-b43c-515317fb4a2c.png?imageView2/2/w/300|imageslim,Bottles Aluminum Cans Tin Dieline 505950
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220704/29573060001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-601880.png,Flexible Packaging Back sealing bag Mylar Bag Dieline 601880
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211206/e118ff47-ccfb-4888-9739-2a3c4aa0e0690001.jpg,https://yun.baoxiaohe.com/admin-materials/85d868e0-d315-47fd-9cbd-17de822fbbaa.png?imageView2/2/w/300|imageslim,Flexible Packaging Back sealing bag Mylar Bag Dieline 602280
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-315040.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-315040.png,Custom Dimensions Regular Octagon Sleeve Boxes Regular Octagon Hoarding Dieline 315040
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220209/17421940001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-500190.png,Aluminum Cans Vacuum Packaging Bottles Dieline 500190
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210719/c5b35437-7b26-4b0b-a52a-fb50b150073e0001.jpg,https://yun.baoxiaohe.com/admin-materials/3ee3be79-4a93-4698-8584-d1e9c0d28794.png?imageView2/2/w/300|imageslim,Square Jar Dieline 501380
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220215/17658690001.jpg,https://yun.baoxiaohe.com/admin-materials/8e769c24-8adc-4134-b0b1-24ddd1f0347f.png?imageView2/2/w/300|imageslim,Bottles Aluminum Cans Tin Dieline 506210
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220520/25466740001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-602930.png,Flexible Packaging Sleeve Food Storage Boxes Dieline 602930
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220209/17419510001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-500180.png,Bottles Aluminum Cans Tin Dieline 500180
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-240090.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-240090.png,Custom Dimensions Envelopes/Envelope Sleeves Dieline 240090
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211111/3e7531fb-c64a-4204-8fb8-9de6939927a40001.jpg,https://yun.baoxiaohe.com/admin-materials/e7aaefb8-aca3-488c-bbed-8f3f6b736b7e.png?imageView2/2/w/300|imageslim,Bottles Glass Jars Dieline 504040
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211111/76fe94af-4f4c-4df1-a2df-68bfa77ab0c00001.jpg,https://yun.baoxiaohe.com/admin-materials/55f1109c-0fb2-4153-bb15-f7ee93616960.png?imageView2/2/w/300|imageslim,Square Jar Plastic Cans Can Dieline 504050
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-240200.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-240200.png,Custom Dimensions Envelopes/Envelope Sleeves Handles Dieline 240200
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-240230.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-240230.png,Custom Dimensions Envelopes/Envelope Sleeves Side Hand-on Dieline 240230
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210624/7802da1d-809b-4d95-8d58-42fbdc76e37f0001.jpg,https://yun.baoxiaohe.com/admin-materials/cc5014d2-e25f-42e7-be47-40af293874e5.png?imageView2/2/w/300|imageslim,Bottles Aluminum Cans Cylindrical Cans Dieline 501130
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220509/24196320001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-602970.png,Flexible Packaging Plastic Boxes Sleeve Dieline 602970
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220310/18913020001.jpg,https://yun.baoxiaohe.com/admin-materials/e1d90b9f-6b04-4b2a-b1b0-a8d82a1aaf6c.png?imageView2/2/w/300|imageslim,Pouch Flexible Packaging Mylar Bag Dieline 602770
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220221/17915710001.jpg,https://yun.baoxiaohe.com/admin-materials/66761fe5-e934-438a-98ab-0d526777317a.png?imageView2/2/w/300|imageslim,Can Tin Tin Can Dieline 506320
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211125/e60eef7a-8129-44de-bcc6-0032c5b6c2540001.jpg,https://yun.baoxiaohe.com/admin-materials/079256e4-5bcd-4440-96fc-c960d2c57f9f.png?imageView2/2/w/300|imageslim,Bottles Plastic Cylindrical Dieline 504300
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220209/17429110001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-500370.png,Aluminum Cans Cylindrical Cans Can Dieline 500370
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210907/37b68c44-e4ba-44c4-9caa-9163d52e6c920001.jpg,https://yun.baoxiaohe.com/admin-materials/0fb32b44-224b-43aa-a497-3702b8e0c53b.png?imageView2/2/w/300|imageslim,Food Container Food Storage Dieline 502230
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220209/17420690001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-500200.png,Aluminum Cans Vacuum Packaging Bottles Dieline 500200
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220511/24424840001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-602980.png,Plastic Boxes Sleeve Flexible Packaging Dieline 602980
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-121030.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-121030.png,Custom Dimensions Tray Boxes Adhesive Dieline 121030
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-121010.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-121010.png,Custom Dimensions Noodle Box Tray Boxes Dieline 121010
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210902/2e85f9a6-8f70-4f95-a26b-864958042d110001.jpg,https://yun.baoxiaohe.com/admin-materials/354f063d-ccb3-4d35-8710-537c7674c7a6.png?imageView2/2/w/300|imageslim,Bottles Aluminum Cans Tin Dieline 502110
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-121130.png,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-121130.png,Custom Dimensions Tray Box Explosion box Dieline 121130
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220209/17428750001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-500360.png,Cylindrical Aluminum Cans Aluminum Cans Bottles Dieline 500360
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210927/5c28a6dc-b414-4a9d-9a18-da79b344846f0001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-500810.png,Bottles Aluminum Cans Tin Dieline 500810
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-152010.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-152010.png,Custom Dimensions Adhesive Easy Flip Top Boxes Flip Top Dieline 152010
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220406/21022030001.jpg,https://yun.baoxiaohe.com/admin-materials/f769c452-562b-44b2-9ce3-d449c3220081.png?imageView2/2/w/300|imageslim,Bottles Aluminum Cans Tin Dieline 507880
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-152030.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-152030.png,Custom Dimensions Adhesive Boxes Flip Top Dieline 152030
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210803/665ee01f-2bb3-4b25-b332-5eb0b90d40070001.jpg,https://yun.baoxiaohe.com/admin-materials/4365d159-34b2-4fdd-81f0-baa1029d0ad4.png?imageView2/2/w/300|imageslim,Bottles Aluminum Cans Cylindrical Cans Dieline 501110
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-152031.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-152031.png,Custom Dimensions Flip Top Boxes Diagonal lock box Dieline 152031
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211026/ad9e39bb-f7cf-4eea-a5ff-29f8804f10c50001.jpg,https://yun.baoxiaohe.com/admin-materials/8db2657e-95cf-4058-a228-007cad253a4f.png?imageView2/2/w/300|imageslim,Bottles Aluminum Cans Cylindrical Cans Dieline 503510
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220518/25217040001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-508660.png,Bottles Cylindrical Cans Aluminum Cans Dieline 508660
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211110/305e687f-4b00-4d4a-8399-d4ccaf2f0c3d0001.jpg,https://yun.baoxiaohe.com/admin-materials/896623a8-1c0a-40b9-9c30-5ee32682def4.png?imageView2/2/w/300|imageslim,Bottles Aluminum Cans Cylindrical Cans Dieline 503970
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211111/fc765eac-47cf-4b01-93b5-912bb45049500001.jpg,https://yun.baoxiaohe.com/admin-materials/574ecea1-466b-4c7e-b226-e8fd75317b3d.png?imageView2/2/w/300|imageslim,Bottles Aluminum Cans Cylindrical Cans Dieline 503980
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220209/17424660001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-500270.png,Glass Bottles Product Label Dieline 500270
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220209/17413640001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-500130.png,Whiskey Bottles Glass Product Label Dieline 500130
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211216/14429820001.jpg,https://yun.baoxiaohe.com/admin-materials/314fe286-4625-404c-be8b-ba2a87b85454.png?imageView2/2/w/300|imageslim,Bottles Glass Product Label Dieline 504740
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220331/20540270001.jpg,https://yun.baoxiaohe.com/admin-materials/67b48415-dde3-4f4c-b6ed-0b9279e620bd.png?imageView2/2/w/300|imageslim,Bottles Glass Product Label Dieline 507530
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20210616/bcd5459e-6246-4cf6-8979-a52d8130c83e0001.jpg,https://yun.baoxiaohe.com/admin-materials/1400e000-bbba-4ace-9f25-9eea8b7d7f3f.png?imageView2/2/w/300|imageslim,Bottles Plastic Product Label Dieline 500940
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211014/92faeefb-bc36-4b75-9c73-2514b38679440001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-502830.png,Bottles Glass Product Label Dieline 502830
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211013/135593bb-8137-4368-b685-adca75d638dc0001.jpg,https://yun.baoxiaohe.com/admin-materials/e8f2f5c1-3f20-481d-aea3-6f9f400485bb.png?imageView2/2/w/300|imageslim,Bottles Plastic Product Label Dieline 503000
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220215/17630120001.jpg,https://yun.baoxiaohe.com/admin-materials/a8fb5528-d383-4682-9695-1ac2be3529b6.png?imageView2/2/w/300|imageslim,Bottles Glass Product Label Dieline 506180
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220516/25020000001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-508630.png,Bottles Glass Product Label Dieline 508630
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20211011/b03b1793-8f06-4ad3-9cce-eb17686fe77c0001.jpg,https://yun.baoxiaohe.com/admin-materials/7830e9ce-54aa-45ca-bb4c-774c3a7a5848.png?imageView2/2/w/300|imageslim,Bottles Glass Cylindrical Dieline 502850
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20231108/102201280001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/model/9a348fcd-ffb3-4055-b021-cc58c1d3d9d2.png,10L Jerry Can Dieline 511600
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-361010.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-361010.png,Custom Dimensions Luxury Box Rigid Box Dieline 361010
https://cdn.pacdora.com/image-resize/300xauto_outside/render/20220317/19434800001.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-610020.png,Tote Bags Paper Dieline 610020
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-360010.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-360010.png,Custom Dimensions Box with Lid Luxury Box Dieline 360010
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-362010.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-362010.png,Custom Dimensions Sleeve Drawer Box Dieline 362010
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-361011.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-361011.png,Custom Dimensions Book Box Luxury Box Dieline 361011
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-360180.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-360180.png,Custom Dimensions Box with Lid Book Box Dieline 360180
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-362011.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-362011.png,Custom Dimensions Sleeve Drawer Box Dieline 362011
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-360011.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-360011.png,Custom Dimensions Box with Lid Luxury Box Dieline 360011
https://cdn.pacdora.com/image-resize/300xauto_outside/preview/mockup-362081.jpg,https://cdn.pacdora.com/image-resize/300xauto_outside/preview/dieline-362081.png,Custom Dimensions Double Door Open Luxury Box Dieline 362081
